"subject","stateabb","grade","year","icc","nschools","nstudents"
"rla","OK",7,2017,0.1023,420,45840
"rla","OK",7,2018,0.0938,420,44970
"rla","OK",7,2019,0.1116,420,47980
"rla","OK",8,2009,0.1111,420,42400
"rla","OK",8,2010,0.1176,420,42540
"rla","OK",8,2011,0.1224,430,43040
"rla","OK",8,2012,0.124,420,41820
"rla","OK",8,2013,0.1083,370,38810
"rla","OK",8,2014,0.1282,430,45950
"rla","OK",8,2015,0.1051,420,44990
"rla","OK",8,2016,0.1039,420,45280
"rla","OK",8,2017,0.1112,420,46050
"rla","OK",8,2018,0.1088,420,46540
"rla","OK",8,2019,0.112,410,45550
"rla","OR",3,2009,0.1479,640,40370
"rla","OR",3,2010,0.1518,640,40280
"rla","OR",3,2011,0.1533,640,39360
"rla","OR",3,2012,0.1591,640,40100
"rla","OR",3,2013,0.1505,630,39540
"rla","OR",3,2015,0.1555,520,34230
"rla","OR",3,2016,0.169,480,33400
"rla","OR",3,2017,0.1706,460,31520
"rla","OR",3,2018,0.1867,480,31540
"rla","OR",3,2019,0.163,500,31880
"rla","OR",4,2009,0.1542,640,40470
"rla","OR",4,2010,0.1493,640,40360
"rla","OR",4,2011,0.1431,640,40400
"rla","OR",4,2012,0.149,640,39740
"rla","OR",4,2013,0.1339,630,39670
"rla","OR",4,2014,0.1486,600,38160
"rla","OR",4,2015,0.1581,540,34960
"rla","OR",4,2016,0.1797,480,32480
"rla","OR",4,2017,0.1582,470,32340
"rla","OR",4,2018,0.1617,470,32340
"rla","OR",4,2019,0.1606,500,33090
"rla","OR",5,2009,0.1477,620,40590
"rla","OR",5,2010,0.1563,640,40790
"rla","OR",5,2011,0.1485,640,40720
"rla","OR",5,2012,0.1457,640,40710
"rla","OR",5,2013,0.1367,630,39430
"rla","OR",5,2015,0.1592,550,35570
"rla","OR",5,2016,0.1631,490,32700
"rla","OR",5,2017,0.1652,440,30600
"rla","OR",5,2018,0.1749,460,31830
"rla","OR",5,2019,0.1484,470,33090
"rla","OR",6,2009,0.1286,390,40220
"rla","OR",6,2010,0.1161,390,41000
"rla","OR",6,2011,0.1219,400,40870
"rla","OR",6,2012,0.1321,390,40770
"rla","OR",6,2013,0.1207,380,40500
"rla","OR",6,2014,0.1293,360,37740
"rla","OR",6,2015,0.1404,320,35570
"rla","OR",6,2016,0.1604,290,33620
"rla","OR",6,2017,0.1505,280,32150
"rla","OR",6,2018,0.1373,280,32630
"rla","OR",6,2019,0.1406,310,36230
"rla","OR",7,2009,0.119,300,40630
"rla","OR",7,2010,0.1139,300,40160
"rla","OR",7,2011,0.1169,310,40960
"rla","OR",7,2012,0.1282,320,41060
"rla","OR",7,2013,0.1205,320,40580
"rla","OR",7,2015,0.1479,260,34310
"rla","OR",7,2016,0.1587,260,33580
"rla","OR",7,2017,0.1591,230,30720
"rla","OR",7,2018,0.1334,210,29470
"rla","OR",7,2019,0.1299,220,31810
"rla","OR",8,2009,0.1187,290,40420
"rla","OR",8,2010,0.1109,310,40680
"rla","OR",8,2011,0.1192,300,40100
"rla","OR",8,2012,0.1262,310,40930
"rla","OR",8,2013,0.1138,320,40900
"rla","OR",8,2014,0.1277,290,38420
"rla","OR",8,2015,0.1326,270,35340
"rla","OR",8,2016,0.1272,240,31850
"rla","OR",8,2017,0.1281,210,26970
"rla","OR",8,2018,0.1625,210,27420
"rla","OR",8,2019,0.1408,210,28220
"rla","PA",3,2009,0.184,1710,127940
"rla","PA",3,2010,0.1856,1710,128320
"rla","PA",3,2011,0.1723,1710,126360
"rla","PA",3,2012,0.2122,1680,128250
"rla","PA",3,2013,0.2135,1630,127760
"rla","PA",3,2014,0.2118,1590,124600
"rla","PA",3,2015,0.2283,1560,124110
"rla","PA",3,2016,0.2241,1400,114110
"rla","PA",3,2017,0.2014,1310,108000
"rla","PA",3,2018,0.205,1350,109280
"rla","PA",3,2019,0.2181,1360,109890
"rla","PA",4,2009,0.2064,1680,128510
"rla","PA",4,2010,0.2017,1680,130300
"rla","PA",4,2011,0.2016,1660,129850
"rla","PA",4,2012,0.2503,1640,127510
"rla","PA",4,2013,0.2274,1580,126920
"rla","PA",4,2014,0.2249,1540,127060
"rla","PA",4,2015,0.2521,1510,122620
"rla","PA",4,2016,0.2386,1340,111760
"rla","PA",4,2017,0.2243,1240,105870
"rla","PA",4,2018,0.2231,1280,109020
"rla","PA",4,2019,0.2198,1260,106720
"rla","PA",5,2009,0.2112,1580,128280
"rla","PA",5,2010,0.2051,1570,130800
"rla","PA",5,2011,0.2113,1560,132060
"rla","PA",5,2012,0.2602,1520,130940
"rla","PA",5,2013,0.2365,1480,126320
"rla","PA",5,2014,0.254,1440,127070
"rla","PA",5,2015,0.2712,1420,125110
"rla","PA",5,2016,0.265,1240,111270
"rla","PA",5,2017,0.2347,1180,106790
"rla","PA",5,2018,0.2435,1200,110110
"rla","PA",5,2019,0.2399,1200,112130
"rla","PA",6,2009,0.2177,1100,129760
"rla","PA",6,2010,0.2082,1110,131040
"rla","PA",6,2011,0.2214,1110,132350
"rla","PA",6,2012,0.2354,1090,133240
"rla","PA",6,2013,0.2111,1080,131230
"rla","PA",6,2014,0.2168,1050,127240
"rla","PA",6,2015,0.2533,1020,124150
"rla","PA",6,2016,0.2319,890,113720
"rla","PA",6,2017,0.2177,840,106900
"rla","PA",6,2018,0.2143,860,109400
"rla","PA",6,2019,0.235,840,108780
"rla","PA",7,2009,0.1981,870,134330
"rla","PA",7,2010,0.2008,860,132700
"rla","PA",7,2011,0.2052,860,132980
"rla","PA",7,2012,0.2292,870,133970
"rla","PA",7,2013,0.2201,850,133080
"rla","PA",7,2014,0.1966,840,129710
"rla","PA",7,2015,0.2394,830,124390
"rla","PA",7,2016,0.223,720,111680
"rla","PA",7,2017,0.1915,700,106900
"rla","PA",7,2018,0.2081,700,102750
"rla","PA",7,2019,0.1848,700,102750
"rla","PA",8,2009,0.2019,860,137170
"rla","PA",8,2010,0.1966,870,135090
"rla","PA",8,2011,0.2162,870,132890
"rla","PA",8,2012,0.214,860,132840
"rla","PA",8,2013,0.1958,830,131230
"rla","PA",8,2014,0.1957,820,129300
"rla","PA",8,2015,0.2358,810,124760
"rla","PA",8,2016,0.2063,700,103130
"rla","PA",8,2017,0.1813,640,95900
"rla","PA",8,2018,0.1937,650,95100
"rla","PA",8,2019,0.1892,630,87530
"rla","RI",3,2009,0.1648,180,9940
"rla","RI",3,2010,0.1968,170,10520
"rla","RI",3,2011,0.1789,170,10620
"rla","RI",3,2012,0.175,170,10600
"rla","RI",3,2013,0.153,170,10630
"rla","RI",3,2014,0.1733,170,10500
"rla","RI",3,2015,0.2284,120,7480
"rla","RI",3,2016,0.1891,160,10210
"rla","RI",3,2017,0.1994,150,10030
"rla","RI",3,2018,0.1656,140,8200
"rla","RI",3,2019,0.211,160,10140
"rla","RI",4,2009,0.1779,170,9510
"rla","RI",4,2010,0.1592,170,9890
"rla","RI",4,2011,0.1617,170,10610
"rla","RI",4,2012,0.1973,160,10670
"rla","RI",4,2013,0.1657,160,10430
"rla","RI",4,2014,0.1627,160,10820
"rla","RI",4,2015,0.2214,110,6880
"rla","RI",4,2016,0.2063,150,9790
"rla","RI",4,2017,0.1926,160,10620
"rla","RI",4,2018,0.1882,150,9590
"rla","RI",4,2019,0.2022,160,10310
"rla","RI",5,2009,0.1946,170,10360
"rla","RI",5,2010,0.1732,150,9490
"rla","RI",5,2011,0.1531,150,10010
"rla","RI",5,2012,0.1829,150,10650
"rla","RI",5,2013,0.1822,140,10400
"rla","RI",5,2014,0.1695,150,10540
"rla","RI",5,2015,0.1881,100,6460
"rla","RI",5,2016,0.1854,130,9540
"rla","RI",5,2017,0.2046,140,10180
"rla","RI",5,2018,0.1731,130,9690
"rla","RI",5,2019,0.225,150,10370
"rla","RI",6,2009,0.1902,100,10760
"rla","RI",6,2010,0.216,90,10780
"rla","RI",6,2011,0.2012,90,9660
"rla","RI",6,2012,0.1549,80,9820
"rla","RI",6,2013,0.159,90,10580
"rla","RI",6,2014,0.1622,80,10630
"rla","RI",6,2016,0.2019,70,8520
"rla","RI",6,2017,0.2259,70,9660
"rla","RI",6,2018,0.1953,70,9560
"rla","RI",6,2019,0.2269,60,10700
"rla","RI",7,2009,0.2014,50,10960
"rla","RI",7,2010,0.2216,50,10780
"rla","RI",7,2011,0.2183,60,10950
"rla","RI",7,2012,0.2214,50,9520
"rla","RI",7,2013,0.2381,60,9970
"rla","RI",7,2014,0.246,60,10630
"rla","RI",7,2016,0.2279,40,7950
"rla","RI",7,2017,0.3097,50,9640
"rla","RI",7,2018,0.2152,50,9270
"rla","RI",7,2019,0.2881,60,10390
"rla","RI",8,2009,0.2114,50,10940
"rla","RI",8,2010,0.2098,50,11030
"rla","RI",8,2011,0.292,50,10710
"rla","RI",8,2012,0.2294,50,10580
"rla","RI",8,2013,0.2138,60,9670
"rla","RI",8,2014,0.2463,60,10040
"rla","RI",8,2016,0.3007,50,8870
"rla","RI",8,2017,0.2233,50,9240
"rla","RI",8,2018,0.2306,50,9120
"rla","RI",8,2019,0.2604,60,9970
"rla","SC",3,2009,0.1238,600,54860
"rla","SC",3,2010,0.1095,600,54750
"rla","SC",3,2011,0.1351,600,53200
"rla","SC",3,2012,0.1365,600,53270
"rla","SC",3,2013,0.1261,600,53680
"rla","SC",3,2014,0.1354,610,54540
"rla","SC",3,2015,0.1293,630,56830
"rla","SC",3,2016,0.1731,620,59100
"rla","SC",3,2017,0.1715,630,59540
"rla","SC",3,2018,0.1743,640,60160
"rla","SC",3,2019,0.1634,640,57500
"rla","SC",4,2009,0.1411,590,53290
"rla","SC",4,2010,0.1295,600,55030
"rla","SC",4,2011,0.1281,600,54770
"rla","SC",4,2012,0.1459,600,53700
"rla","SC",4,2013,0.1407,600,53470
"rla","SC",4,2014,0.158,600,53660
"rla","SC",4,2015,0.1342,620,55030
"rla","SC",4,2016,0.1618,620,56880
"rla","SC",4,2017,0.1728,620,59580
"rla","SC",4,2018,0.1693,630,60380
"rla","SC",4,2019,0.1634,630,60280
"rla","SC",5,2009,0.1379,580,52480
"rla","SC",5,2010,0.1308,580,53540
"rla","SC",5,2011,0.1262,580,55150
"rla","SC",5,2012,0.1508,580,55360
"rla","SC",5,2013,0.1473,590,54140
"rla","SC",5,2014,0.1494,590,53970
"rla","SC",5,2015,0.143,600,54420
"rla","SC",5,2016,0.1676,610,55590
"rla","SC",5,2017,0.1719,600,57160
"rla","SC",5,2018,0.1817,610,60650
"rla","SC",5,2019,0.1687,620,61100
"rla","SC",6,2009,0.1298,300,50990
"rla","SC",6,2010,0.1195,310,52860
"rla","SC",6,2011,0.1333,320,53990
"rla","SC",6,2012,0.1383,320,55720
"rla","SC",6,2013,0.1319,320,55910
"rla","SC",6,2014,0.1565,320,54570
"rla","SC",6,2015,0.1635,330,54920
"rla","SC",6,2016,0.1756,320,55270
"rla","SC",6,2017,0.1646,320,55920
"rla","SC",6,2018,0.1799,330,58480
"rla","SC",6,2019,0.1562,340,61690
"rla","SC",7,2009,0.1203,260,50380
"rla","SC",7,2010,0.113,280,52040
"rla","SC",7,2011,0.1339,280,53380
"rla","SC",7,2012,0.1267,290,54640
"rla","SC",7,2013,0.1208,290,56170
"rla","SC",7,2014,0.1362,300,56380
"rla","SC",7,2015,0.1513,300,55320
"rla","SC",7,2016,0.1763,300,55160
"rla","SC",7,2017,0.1623,300,55190
"rla","SC",7,2018,0.1575,300,56880
"rla","SC",7,2019,0.1675,310,59180
"rla","SC",8,2009,0.1252,260,50330
"rla","SC",8,2010,0.118,280,51100
"rla","SC",8,2011,0.1436,280,51660
"rla","SC",8,2012,0.1119,280,53150
"rla","SC",8,2013,0.1284,290,54350
"rla","SC",8,2014,0.1235,290,55710
"rla","SC",8,2015,0.1275,290,55810
"rla","SC",8,2016,0.1698,300,54680
"rla","SC",8,2017,0.1618,300,54720
"rla","SC",8,2018,0.1543,300,55660
"rla","SC",8,2019,0.1341,300,57350
"rla","SD",3,2009,0.2353,150,8220
"rla","SD",3,2010,0.2262,160,8110
"rla","SD",3,2011,0.2396,150,8150
"rla","SD",3,2012,0.2168,160,8610
"rla","SD",3,2013,0.1568,150,8580
"rla","SD",3,2015,0.1871,160,9250
"rla","SD",3,2016,0.2349,160,9850
"rla","SD",3,2017,0.2744,160,9810
"rla","SD",3,2018,0.2478,150,9430
"rla","SD",3,2019,0.2616,160,9670
"rla","SD",4,2009,0.2064,150,8020
"rla","SD",4,2010,0.2176,160,8310
"rla","SD",4,2011,0.2322,160,8190
"rla","SD",4,2012,0.2691,150,8310
"rla","SD",4,2013,0.1587,140,8370
"rla","SD",4,2015,0.1775,150,9040
"rla","SD",4,2016,0.269,160,9550
"rla","SD",4,2017,0.2927,160,9910
"rla","SD",4,2018,0.2345,160,9800
"rla","SD",4,2019,0.2394,150,9420
"rla","SD",5,2009,0.2381,150,8030
"rla","SD",5,2010,0.253,150,8080
"rla","SD",5,2011,0.2187,160,8330
"rla","SD",5,2012,0.2232,160,8310
"rla","SD",5,2013,0.1609,140,8120
"rla","SD",5,2015,0.1723,150,8590
"rla","SD",5,2016,0.266,150,9420
"rla","SD",5,2017,0.2833,150,9680
"rla","SD",5,2018,0.1843,150,9750
"rla","SD",5,2019,0.2528,160,9940
"rla","SD",6,2009,0.2013,110,8410
"rla","SD",6,2010,0.189,100,8130
"rla","SD",6,2011,0.2129,100,8270
"rla","SD",6,2012,0.239,110,8500
"rla","SD",6,2013,0.1363,100,8080
"rla","SD",6,2015,0.132,100,8540
"rla","SD",6,2016,0.2562,120,9260
"rla","SD",6,2017,0.285,110,9620
"rla","SD",6,2018,0.1783,110,9600
"rla","SD",6,2019,0.1817,110,9960
"rla","SD",7,2009,0.2276,110,8440
"rla","SD",7,2010,0.2351,110,8560
"rla","SD",7,2011,0.1826,110,8390
"rla","SD",7,2012,0.21,110,8430
"rla","SD",7,2013,0.1004,100,8320
"rla","SD",7,2015,0.1376,90,8180
"rla","SD",7,2016,0.225,110,8850
"rla","SD",7,2017,0.2863,110,9300
"rla","SD",7,2018,0.148,100,9180
"rla","SD",7,2019,0.205,110,9730
"rla","SD",8,2009,0.1975,110,8380
"rla","SD",8,2010,0.1852,110,8530
"rla","SD",8,2011,0.1703,110,8450
"rla","SD",8,2012,0.1847,100,8250
"rla","SD",8,2013,0.0928,100,8140
"rla","SD",8,2015,0.1334,100,8290
"rla","SD",8,2016,0.2069,100,8410
"rla","SD",8,2017,0.3021,110,8910
"rla","SD",8,2018,0.1252,100,8870
"rla","SD",8,2019,0.2185,110,9460
"rla","TN",3,2009,0.1589,940,74700
"rla","TN",3,2010,0.175,950,74860
"rla","TN",3,2011,0.173,950,73760
"rla","TN",3,2012,0.1808,950,73690
"rla","TN",3,2013,0.1895,940,73400
"rla","TN",3,2014,0.1659,890,68810
"rla","TN",3,2015,0.1515,930,74950
"rla","TN",3,2017,0.1804,870,69850
"rla","TN",3,2018,0.1808,860,64840
"rla","TN",3,2019,0.1753,870,66590
"rla","TN",4,2009,0.1749,940,74350
"rla","TN",4,2010,0.1698,940,74180
"rla","TN",4,2011,0.172,940,74540
"rla","TN",4,2012,0.1839,950,73670
"rla","TN",4,2013,0.1942,940,73200
"rla","TN",4,2014,0.1823,880,68410
"rla","TN",4,2015,0.1707,930,73400
"rla","TN",4,2017,0.1775,910,74700
"rla","TN",4,2018,0.1716,860,69150
"rla","TN",4,2019,0.1764,900,69220
"rla","TN",5,2009,0.1746,870,72580
"rla","TN",5,2010,0.1779,880,74060
"rla","TN",5,2011,0.1801,880,74240
"rla","TN",5,2012,0.1772,890,74490
"rla","TN",5,2013,0.1824,880,73160
"rla","TN",5,2014,0.1648,850,69200
"rla","TN",5,2015,0.184,880,72460
"rla","TN",5,2017,0.1732,850,72670
"rla","TN",5,2018,0.1551,800,69070
"rla","TN",5,2019,0.1632,840,72340
"rla","TN",6,2009,0.1671,560,70690
"rla","TN",6,2010,0.1717,560,72520
"rla","TN",6,2011,0.1738,580,73780
"rla","TN",6,2012,0.1665,570,74180
"rla","TN",6,2013,0.1599,560,73700
"rla","TN",6,2014,0.1559,540,70020
"rla","TN",6,2015,0.1504,560,71650
"rla","TN",6,2017,0.1521,550,70540
"rla","TN",6,2018,0.1424,520,65770
"rla","TN",6,2019,0.1441,540,72300
"rla","TN",7,2009,0.1547,510,70230
"rla","TN",7,2010,0.1758,510,71100
"rla","TN",7,2011,0.1695,520,72430
"rla","TN",7,2012,0.1732,530,73610
"rla","TN",7,2013,0.1739,530,73950
"rla","TN",7,2014,0.1585,510,70390
"rla","TN",7,2015,0.1463,520,70830
"rla","TN",7,2017,0.1564,520,69550
"rla","TN",7,2018,0.1309,480,63000
"rla","TN",7,2019,0.152,520,71110
"rla","TN",8,2009,0.1422,510,70700
"rla","TN",8,2010,0.1681,510,70010
"rla","TN",8,2011,0.1719,500,70360
"rla","TN",8,2012,0.1575,530,71840
"rla","TN",8,2013,0.1582,530,72360
"rla","TN",8,2014,0.1522,500,69280
"rla","TN",8,2015,0.1528,520,71510
"rla","TN",8,2017,0.1419,510,68290
"rla","TN",8,2018,0.1432,470,60310
"rla","TN",8,2019,0.16,510,68730
"rla","TX",5,2009,0.1675,3540,349840
"rla","TX",5,2010,0.1514,3630,357420
"rla","TX",5,2011,0.1482,3670,368890
"rla","TX",5,2012,0.1266,3590,363350
"rla","TX",5,2013,0.1759,3720,373350
"rla","TX",5,2014,0.1843,3750,379790
"rla","TX",5,2015,0.1699,3810,385620
"rla","TX",5,2016,0.1659,3850,391190
"rla","TX",5,2017,0.1589,3920,397400
"rla","TX",5,2018,0.1533,3950,405870
"rla","TX",5,2019,0.1493,4020,414800
"rla","TX",6,2009,0.1383,1930,338880
"rla","TX",6,2010,0.1414,1980,345760
"rla","TX",6,2011,0.1386,2030,355290
"rla","TX",6,2012,0.1287,2010,362960
"rla","TX",6,2013,0.1749,2050,374880
"rla","TX",6,2014,0.1707,2050,370970
"rla","TX",6,2015,0.1698,2080,377930
"rla","TX",6,2016,0.1651,2090,385250
"rla","TX",6,2017,0.1612,2120,392270
"rla","TX",6,2018,0.1527,2140,382110
"rla","TX",6,2019,0.1464,2200,412040
"rla","TX",7,2009,0.1193,1620,335050
"rla","TX",7,2010,0.1418,1640,343580
"rla","TX",7,2011,0.1494,1690,349950
"rla","TX",7,2012,0.1264,1670,356260
"rla","TX",7,2013,0.1503,1750,371040
"rla","TX",7,2014,0.1638,1780,378880
"rla","TX",7,2015,0.1591,1800,377560
"rla","TX",7,2016,0.1532,1820,383170
"rla","TX",7,2017,0.1514,1850,388820
"rla","TX",7,2018,0.1484,1880,381450
"rla","TX",7,2019,0.141,1930,400520
"rla","TX",8,2009,0.1139,1620,338810
"rla","TX",8,2010,0.1295,1650,340910
"rla","TX",8,2011,0.1386,1680,348780
"rla","TX",8,2012,0.1375,1640,348460
"rla","TX",8,2013,0.1583,1720,359000
"rla","TX",8,2014,0.1683,1760,371990
"rla","TX",8,2015,0.1582,1800,381340
"rla","TX",8,2016,0.158,1800,377100
"rla","TX",8,2017,0.1534,1830,388240
"rla","TX",8,2018,0.1425,1860,385840
"rla","TX",8,2019,0.15,1910,401360
"rla","UT",3,2009,0.1222,510,43940
"rla","UT",3,2010,0.113,530,45320
"rla","UT",3,2011,0.1204,530,45430
"rla","UT",3,2012,0.1113,550,47270
"rla","UT",3,2013,0.1132,550,47850
"rla","UT",3,2014,0.1407,530,45120
"rla","UT",3,2015,0.1465,510,44490
"rla","UT",3,2016,0.1518,500,43870
"rla","UT",3,2017,0.1616,470,40940
"rla","UT",3,2018,0.1532,500,41780
"rla","UT",3,2019,0.1464,550,45090
"rla","UT",4,2009,0.1443,510,43150
"rla","UT",4,2010,0.098,520,44880
"rla","UT",4,2011,0.1247,540,44960
"rla","UT",4,2012,0.1054,550,45870
"rla","UT",4,2013,0.1209,550,47280
"rla","UT",4,2014,0.1399,520,44700
"rla","UT",4,2015,0.1398,510,42920
"rla","UT",4,2016,0.1624,480,41190
"rla","UT",4,2017,0.1716,450,39290
"rla","UT",4,2018,0.1577,470,40290
"rla","UT",4,2019,0.1381,530,44130
"rla","UT",5,2009,0.1194,510,42000
"rla","UT",5,2010,0.1152,520,43940
"rla","UT",5,2011,0.1353,540,44640
"rla","UT",5,2012,0.1163,540,45340
"rla","UT",5,2013,0.1203,550,46080
"rla","UT",5,2014,0.1464,520,44590
"rla","UT",5,2015,0.1546,510,42350
"rla","UT",5,2016,0.1665,450,36870
"rla","UT",5,2017,0.1675,420,35080
"rla","UT",5,2018,0.149,420,35020
"rla","UT",5,2019,0.1492,520,44920
"rla","UT",6,2009,0.1498,450,40360
"rla","UT",6,2010,0.1103,460,42800
"rla","UT",6,2011,0.1225,470,43690
"rla","UT",6,2012,0.1159,480,45060
"rla","UT",6,2013,0.1132,490,45580
"rla","UT",6,2014,0.1499,440,42670
"rla","UT",6,2015,0.1528,420,41690
"rla","UT",6,2016,0.1561,380,35710
"rla","UT",6,2017,0.1615,330,30880
"rla","UT",6,2019,0.1389,420,41400
"rla","UT",7,2009,0.1192,170,39320
"rla","UT",7,2010,0.1136,190,41200
"rla","UT",7,2011,0.1105,200,42510
"rla","UT",7,2012,0.0983,200,43980
"rla","UT",7,2013,0.096,210,45190
"rla","UT",7,2014,0.1672,180,41280
"rla","UT",7,2015,0.1488,170,41220
"rla","UT",7,2016,0.1719,160,37220
"rla","UT",7,2019,0.1311,170,42380
"rla","UT",8,2009,0.1318,170,38720
"rla","UT",8,2010,0.118,180,39850
"rla","UT",8,2011,0.1308,190,40660
"rla","UT",8,2012,0.1254,200,42540
"rla","UT",8,2013,0.1209,200,43950
"rla","UT",8,2014,0.1636,180,41080
"rla","UT",8,2015,0.1625,170,40100
"rla","UT",8,2016,0.1546,140,31600
"rla","UT",8,2019,0.1131,150,36010
"rla","VA",3,2009,0.1047,1120,91730
"rla","VA",3,2010,0.105,1120,92270
"rla","VA",3,2011,0.1091,1100,92130
"rla","VA",3,2012,0.1037,1100,92530
"rla","VA",3,2013,0.1162,1090,94340
"rla","VA",3,2014,0.1189,1090,94130
"rla","VA",3,2015,0.1123,1090,95620
"rla","VA",3,2016,0.11,1070,96130
"rla","VA",3,2017,0.1017,1060,94730
"rla","VA",3,2018,0.1211,1070,94210
"rla","VA",3,2019,0.1306,1060,91230
"rla","VA",4,2009,0.1059,1110,90120
"rla","VA",4,2010,0.1078,1110,92700
"rla","VA",4,2011,0.135,1100,92800
"rla","VA",4,2012,0.1406,1100,92520
"rla","VA",4,2013,0.1301,1090,92970
"rla","VA",4,2014,0.1264,1080,94320
"rla","VA",4,2015,0.1254,1080,93990
"rla","VA",4,2016,0.1244,1060,93560
"rla","VA",4,2017,0.1097,1060,95750
"rla","VA",4,2018,0.1244,1080,96970
"rla","VA",4,2019,0.123,1050,93320
"rla","VA",5,2009,0.1191,1090,89900
"rla","VA",5,2010,0.104,1100,90840
"rla","VA",5,2011,0.1057,1090,93060
"rla","VA",5,2012,0.1203,1080,93250
"rla","VA",5,2013,0.1416,1070,92830
"rla","VA",5,2014,0.1343,1070,92590
"rla","VA",5,2015,0.1333,1070,94300
"rla","VA",5,2016,0.1398,1050,92720
"rla","VA",5,2017,0.1179,1050,94140
"rla","VA",5,2018,0.1279,1060,97460
"rla","VA",5,2019,0.1313,1060,97070
"rla","VA",6,2009,0.1231,520,88760
"rla","VA",6,2010,0.1166,510,90640
"rla","VA",6,2011,0.1339,520,91400
"rla","VA",6,2012,0.1584,510,93380
"rla","VA",6,2013,0.1673,510,93510
"rla","VA",6,2014,0.1524,500,92910
"rla","VA",6,2015,0.1357,500,92790
"rla","VA",6,2016,0.1402,500,94280
"rla","VA",6,2017,0.1433,480,92560
"rla","VA",6,2018,0.1331,490,94800
"rla","VA",6,2019,0.1262,500,97320
"rla","VA",7,2009,0.1124,390,89760
"rla","VA",7,2010,0.1124,390,89400
"rla","VA",7,2011,0.1151,390,91050
"rla","VA",7,2012,0.1076,390,91800
"rla","VA",7,2013,0.1227,390,93640
"rla","VA",7,2014,0.1163,380,93520
"rla","VA",7,2015,0.1159,380,93020
"rla","VA",7,2016,0.105,380,92690
"rla","VA",7,2017,0.1006,380,92640
"rla","VA",7,2018,0.1029,380,94570
"rla","VA",7,2019,0.1048,380,95440
"rla","VA",8,2009,0.1275,380,91150
"rla","VA",8,2010,0.1177,380,90600
"rla","VA",8,2011,0.1272,390,90450
"rla","VA",8,2012,0.1418,380,91730
"rla","VA",8,2013,0.1377,380,92260
"rla","VA",8,2014,0.1205,370,93250
"rla","VA",8,2015,0.1177,380,93680
"rla","VA",8,2016,0.1072,370,92800
"rla","VA",8,2017,0.1028,370,91200
"rla","VA",8,2018,0.1053,370,94510
"rla","VA",8,2019,0.1021,370,94000
"rla","VT",3,2009,0.089,110,4760
"rla","VT",3,2010,0.0829,110,4840
"rla","VT",3,2011,0.066,110,4860
"rla","VT",3,2012,0.0788,110,4830
"rla","VT",3,2013,0.1071,110,4870
"rla","VT",3,2014,0.0868,90,4380
"rla","VT",3,2015,0.1433,110,4620
"rla","VT",3,2016,0.1059,110,4820
"rla","VT",3,2017,0.0683,100,4490
"rla","VT",4,2009,0.0872,120,5110
"rla","VT",4,2010,0.0663,110,4890
"rla","VT",4,2011,0.0801,110,4960
"rla","VT",4,2012,0.0966,110,4830
"rla","VT",4,2013,0.0853,110,4770
"rla","VT",4,2014,0.1039,100,4380
"rla","VT",4,2015,0.1185,100,4710
"rla","VT",4,2016,0.1235,100,4640
"rla","VT",4,2017,0.0952,110,4790
"rla","VT",5,2009,0.117,110,5050
"rla","VT",5,2010,0.116,110,5190
"rla","VT",5,2011,0.0819,110,5080
"rla","VT",5,2012,0.0741,110,4900
"rla","VT",5,2013,0.1078,110,4930
"rla","VT",5,2014,0.0985,90,4370
"rla","VT",5,2015,0.144,110,4950
"rla","VT",5,2016,0.1258,100,4780
"rla","VT",5,2017,0.1046,100,4590
"rla","VT",6,2009,0.0711,110,5420
"rla","VT",6,2010,0.1188,100,5200
"rla","VT",6,2011,0.0784,110,5340
"rla","VT",6,2012,0.1123,100,5020
"rla","VT",6,2013,0.0936,100,4960
"rla","VT",6,2014,0.0927,90,4360
"rla","VT",6,2015,0.0965,90,4620
"rla","VT",6,2016,0.0987,90,4470
"rla","VT",6,2017,0.0971,100,4880
"rla","VT",7,2009,0.0938,80,6010
"rla","VT",7,2010,0.0866,80,5930
"rla","VT",7,2011,0.0889,80,5830
"rla","VT",7,2012,0.0922,80,5820
"rla","VT",7,2013,0.0926,80,5500
"rla","VT",7,2014,0.0734,70,4880
"rla","VT",7,2015,0.1202,80,5090
"rla","VT",7,2016,0.1262,80,5170
"rla","VT",7,2017,0.1003,80,4930
"rla","VT",8,2009,0.0945,90,6270
"rla","VT",8,2010,0.1326,80,6020
"rla","VT",8,2011,0.1003,80,5940
"rla","VT",8,2012,0.115,80,5840
"rla","VT",8,2013,0.1093,80,5750
"rla","VT",8,2014,0.1113,70,4990
"rla","VT",8,2015,0.1381,80,5150
"rla","VT",8,2016,0.1388,80,5230
"rla","VT",8,2017,0.0812,70,4650
"rla","WA",3,2009,0.1567,1030,74360
"rla","WA",3,2010,0.1572,1030,75300
"rla","WA",3,2011,0.1377,1040,74120
"rla","WA",3,2012,0.1461,1040,75330
"rla","WA",3,2013,0.1398,990,72640
"rla","WA",3,2015,0.1983,610,47380
"rla","WA",3,2016,0.206,560,45150
"rla","WA",3,2017,0.1823,610,51200
"rla","WA",3,2018,0.1879,900,71710
"rla","WA",3,2019,0.188,910,70090
"rla","WA",4,2009,0.1451,1030,74460
"rla","WA",4,2010,0.1382,1030,75970
"rla","WA",4,2011,0.1609,1030,75960
"rla","WA",4,2012,0.15,1030,74250
"rla","WA",4,2013,0.1556,980,72380
